Symbol,Period,Metric,Value
V,2013-03,Selling  General and Administrative Expense,394
V,2013-03,Operating Expenses,612
V,2013-03,Operating Income,1860
V,2013-03,Interest Expense,0
V,2013-03,Earnings before Tax,1857
V,2013-03,Income Tax Expense,587
V,2013-03,Net Income to Non-Controlling Interests,0
V,2013-03,Net Income from Discontinued Operations,0
V,2013-03,Net Income,1270
V,2013-03,Preferred Dividends Income Statement Impact,0
V,2013-03,Net Income Common Stock,1270
V,2013-03,EPS,0.48
V,2013-03,EPS Diluted,0.48
V,2013-03,Weighted Average Shares,3188
V,2013-03,Weighted Average Shares Diluted,3620
V,2013-03,Dividends per Basic Common Share,0.08
V,2013-03,Gross Margin,0.8357
V,2013-03,EBITDA Margin,0.661
V,2013-03,EBIT Margin,0.6278
V,2013-03,Profit Margin,0.429
V,2013-03,Free Cash Flow Margin,0.5183
V,2013-03,EBITDA,1955
V,2013-03,EBIT,1857
V,2013-03,Consolidated Income,1270
V,2012-12,Revenues,2846
V,2012-12,Revenue Growth,0.1174
V,2012-12,Cost of Revenue,454
V,2012-12,Gross Profit,2392
V,2012-12,Research and Development Expense,0
V,2012-12,Selling  General and Administrative Expense,387
V,2012-12,Operating Expenses,592
V,2012-12,Operating Income,1800
V,2012-12,Interest Expense,0
V,2012-12,Earnings before Tax,1801
V,2012-12,Income Tax Expense,508
V,2012-12,Net Income to Non-Controlling Interests,0
V,2012-12,Net Income from Discontinued Operations,0
V,2012-12,Net Income,1293
V,2012-12,Preferred Dividends Income Statement Impact,0
V,2012-12,Net Income Common Stock,1293
V,2012-12,EPS,0.48
V,2012-12,EPS Diluted,0.48
V,2012-12,Weighted Average Shares,3224
V,2012-12,Weighted Average Shares Diluted,3656
V,2012-12,Dividends per Basic Common Share,0.08
V,2012-12,Gross Margin,0.8405
V,2012-12,EBITDA Margin,0.665
V,2012-12,EBIT Margin,0.6328
V,2012-12,Profit Margin,0.454
V,2012-12,Free Cash Flow Margin,-1.0274
V,2012-12,EBITDA,1893
V,2012-12,EBIT,1801
V,2012-12,Consolidated Income,1293
V,2012-09,Revenues,2731
V,2012-09,Revenue Growth,0.146
V,2012-09,Cost of Revenue,471
V,2012-09,Gross Profit,2260
V,2012-09,Research and Development Expense,0
V,2012-09,Selling  General and Administrative Expense,536
V,2012-09,Operating Expenses,738
V,2012-09,Operating Income,1522
V,2012-09,Interest Expense,0
V,2012-09,Earnings before Tax,1588
V,2012-09,Income Tax Expense,-74
V,2012-09,Net Income to Non-Controlling Interests,0
V,2012-09,Net Income from Discontinued Operations,0
V,2012-09,Net Income,1662
V,2012-09,Preferred Dividends Income Statement Impact,0
V,2012-09,Net Income Common Stock,1662
V,2012-09,EPS,0.61
V,2012-09,EPS Diluted,0.61
V,2012-09,Weighted Average Shares,3228
V,2012-09,Weighted Average Shares Diluted,3656
V,2012-09,Dividends per Basic Common Share,0.06
V,2012-09,Gross Margin,0.8275
V,2012-09,EBITDA Margin,0.614
V,2012-09,EBIT Margin,0.5815
V,2012-09,Profit Margin,0.609
V,2012-09,Free Cash Flow Margin,0.4625
V,2012-09,EBITDA,1677
V,2012-09,EBIT,1588
V,2012-09,Consolidated Income,1662
V,2012-06,Revenues,2565
V,2012-06,Revenue Growth,0.1047
V,2012-06,Cost of Revenue,435
V,2012-06,Gross Profit,2130
V,2012-06,Research and Development Expense,0
V,2012-06,Selling  General and Administrative Expense,453
V,2012-06,Operating Expenses,4737
V,2012-06,Operating Income,-2607
V,2012-06,Interest Expense,0
V,2012-06,Earnings before Tax,-2607
V,2012-06,Income Tax Expense,-768
V,2012-06,Net Income to Non-Controlling Interests,0
V,2012-06,Net Income from Discontinued Operations,0
V,2012-06,Net Income,-1839
V,2012-06,Preferred Dividends Income Statement Impact,0
V,2012-06,Net Income Common Stock,-1839
V,2012-06,EPS,-0.69
V,2012-06,EPS Diluted,-0.69
V,2012-06,Weighted Average Shares,3240
V,2012-06,Weighted Average Shares Diluted,3668
V,2012-06,Dividends per Basic Common Share,0.06
V,2012-06,Gross Margin,0.8304
V,2012-06,EBITDA Margin,-0.984
V,2012-06,EBIT Margin,-1.0164
V,2012-06,Profit Margin,-0.717
V,2012-06,Free Cash Flow Margin,0.448
V,2012-06,EBITDA,-2523
V,2012-06,EBIT,-2607
V,2012-06,Consolidated Income,-1839
V,2012-03,Revenues,2578
V,2012-03,Revenue Growth,0.1483
V,2012-03,Cost of Revenue,431
V,2012-03,Gross Profit,2147
V,2012-03,Research and Development Expense,0
V,2012-03,Selling  General and Administrative Expense,358
V,2012-03,Operating Expenses,541
V,2012-03,Operating Income,1606
V,2012-03,Interest Expense,0
V,2012-03,Earnings before Tax,1609
V,2012-03,Income Tax Expense,317
V,2012-03,Net Income to Non-Controlling Interests,0
V,2012-03,Net Income from Discontinued Operations,0
V,2012-03,Net Income,1292
V,2012-03,Preferred Dividends Income Statement Impact,0
V,2012-03,Net Income Common Stock,1292
V,2012-03,EPS,0.48
V,2012-03,EPS Diluted,0.48
V,2012-03,Weighted Average Shares,3244
V,2012-03,Weighted Average Shares Diluted,3684
V,2012-03,Dividends per Basic Common Share,0.06
V,2012-03,Gross Margin,0.8328
V,2012-03,EBITDA Margin,0.655
V,2012-03,EBIT Margin,0.6241
V,2012-03,Profit Margin,0.501
V,2012-03,Free Cash Flow Margin,0.4019
V,2012-03,EBITDA,1689
V,2012-03,EBIT,1609
V,2012-03,Consolidated Income,1292
V,2011-12,Revenues,2547
V,2011-12,Revenue Growth,0.1381
V,2011-12,Cost of Revenue,389
V,2011-12,Gross Profit,2158
V,2011-12,Research and Development Expense,0
V,2011-12,Selling  General and Administrative Expense,362
V,2011-12,Operating Expenses,540
V,2011-12,Operating Income,1618
V,2011-12,Interest Expense,0
V,2011-12,Earnings before Tax,1619
V,2011-12,Income Tax Expense,590
V,2011-12,Net Income to Non-Controlling Interests,-2
V,2011-12,Net Income from Discontinued Operations,0
V,2011-12,Net Income,1029
V,2011-12,Preferred Dividends Income Statement Impact,0
V,2011-12,Net Income Common Stock,1029
V,2011-12,EPS,0.38
V,2011-12,EPS Diluted,0.37
V,2011-12,Weighted Average Shares,3244
V,2011-12,Weighted Average Shares Diluted,3740
V,2011-12,Dividends per Basic Common Share,0.06
V,2011-12,Gross Margin,0.8473
V,2011-12,EBITDA Margin,0.667
V,2011-12,EBIT Margin,0.6356
V,2011-12,Profit Margin,0.404
V,2011-12,Free Cash Flow Margin,0.466
V,2011-12,EBITDA,1699
V,2011-12,EBIT,1619
V,2011-12,Consolidated Income,1027
V,2011-09,Revenues,2383
V,2011-09,Revenue Growth,0.1256
V,2011-09,Cost of Revenue,388
V,2011-09,Gross Profit,1995
V,2011-09,Research and Development Expense,0
V,2011-09,Selling  General and Administrative Expense,449
V,2011-09,Operating Expenses,633
V,2011-09,Operating Income,1362
V,2011-09,Interest Expense,-19
V,2011-09,Earnings before Tax,1356
V,2011-09,Income Tax Expense,476
V,2011-09,Net Income to Non-Controlling Interests,-2
V,2011-09,Net Income from Discontinued Operations,0
V,2011-09,Net Income,880
V,2011-09,Preferred Dividends Income Statement Impact,0
V,2011-09,Net Income Common Stock,880
V,2011-09,EPS,0.32
V,2011-09,EPS Diluted,0.32
V,2011-09,Weighted Average Shares,3236
V,2011-09,Weighted Average Shares Diluted,3748
V,2011-09,Dividends per Basic Common Share,0.04
V,2011-09,Gross Margin,0.8372
V,2011-09,EBITDA Margin,0.593
V,2011-09,EBIT Margin,0.5611
V,2011-09,Profit Margin,0.369
V,2011-09,Free Cash Flow Margin,0.3151
V,2011-09,EBITDA,1414
V,2011-09,EBIT,1337
V,2011-09,Consolidated Income,878
V,2011-06,Revenues,2322
V,2011-06,Revenue Growth,0.1444
V,2011-06,Cost of Revenue,363
V,2011-06,Gross Profit,1959
V,2011-06,Research and Development Expense,0
V,2011-06,Selling  General and Administrative Expense,449
V,2011-06,Operating Expenses,614
V,2011-06,Operating Income,1345
V,2011-06,Interest Expense,11
V,2011-06,Earnings before Tax,1544
V,2011-06,Income Tax Expense,539
V,2011-06,Net Income to Non-Controlling Interests,-1
V,2011-06,Net Income from Discontinued Operations,0
V,2011-06,Net Income,1005
V,2011-06,Preferred Dividends Income Statement Impact,0
V,2011-06,Net Income Common Stock,1005
V,2011-06,EPS,0.36
V,2011-06,EPS Diluted,0.36
V,2011-06,Weighted Average Shares,3300
V,2011-06,Weighted Average Shares Diluted,3796
V,2011-06,Dividends per Basic Common Share,0.04
V,2011-06,Gross Margin,0.8437
V,2011-06,EBITDA Margin,0.702
V,2011-06,EBIT Margin,0.6697
V,2011-06,Profit Margin,0.433
V,2011-06,Free Cash Flow Margin,0.5624
V,2011-06,EBITDA,1629
V,2011-06,EBIT,1555
V,2011-06,Consolidated Income,1004
V,2011-03,Revenues,2245
V,2011-03,Revenue Growth,0.146
V,2011-03,Cost of Revenue,351
V,2011-03,Gross Profit,1894
V,2011-03,Research and Development Expense,0
V,2011-03,Selling  General and Administrative Expense,355
V,2011-03,Operating Expenses,511
V,2011-03,Operating Income,1383
V,2011-03,Interest Expense,12
V,2011-03,Earnings before Tax,1378
V,2011-03,Income Tax Expense,497
V,2011-03,Net Income to Non-Controlling Interests,-1
V,2011-03,Net Income from Discontinued Operations,0
V,2011-03,Net Income,881
V,2011-03,Preferred Dividends Income Statement Impact,0
V,2011-03,Net Income Common Stock,881
V,2011-03,EPS,0.31
V,2011-03,EPS Diluted,0.31
V,2011-03,Weighted Average Shares,3320
V,2011-03,Weighted Average Shares Diluted,3836
V,2011-03,Dividends per Basic Common Share,0.04
V,2011-03,Gross Margin,0.8437
V,2011-03,EBITDA Margin,0.65
V,2011-03,EBIT Margin,0.6192
V,2011-03,Profit Margin,0.392
V,2011-03,Free Cash Flow Margin,0.2365
V,2011-03,EBITDA,1460
V,2011-03,EBIT,1390
V,2011-03,Consolidated Income,880
V,2010-12,Revenues,2238
V,2010-12,Revenue Growth,0.1418
V,2010-12,Cost of Revenue,357
V,2010-12,Gross Profit,1881
V,2010-12,Research and Development Expense,0
V,2010-12,Selling  General and Administrative Expense,368
V,2010-12,Operating Expenses,515
V,2010-12,Operating Income,1366
V,2010-12,Interest Expense,-4
V,2010-12,Earnings before Tax,1382
V,2010-12,Income Tax Expense,498
V,2010-12,Net Income to Non-Controlling Interests,0
V,2010-12,Net Income from Discontinued Operations,0
V,2010-12,Net Income,884
V,2010-12,Preferred Dividends Income Statement Impact,0
V,2010-12,Net Income Common Stock,884
V,2010-12,EPS,0.31
V,2010-12,EPS Diluted,0.31
V,2010-12,Weighted Average Shares,3332
V,2010-12,Weighted Average Shares Diluted,3856
V,2010-12,Dividends per Basic Common Share,0.04
V,2010-12,Gross Margin,0.8405
V,2010-12,EBITDA Margin,0.646
V,2010-12,EBIT Margin,0.6157
V,2010-12,Profit Margin,0.395
V,2010-12,Free Cash Flow Margin,0.416
V,2010-12,EBITDA,1445
V,2010-12,EBIT,1378
V,2010-12,Consolidated Income,884
V,2010-09,Revenues,2117
V,2010-09,Revenue Growth,0.1267
V,2010-09,Cost of Revenue,353
V,2010-09,Gross Profit,1764
V,2010-09,Research and Development Expense,0
V,2010-09,Selling  General and Administrative Expense,458
V,2010-09,Operating Expenses,651
V,2010-09,Operating Income,1113
V,2010-09,Interest Expense,-57
V,2010-09,Earnings before Tax,1196
V,2010-09,Income Tax Expense,422
V,2010-09,Net Income to Non-Controlling Interests,-1
V,2010-09,Net Income from Discontinued Operations,0
V,2010-09,Net Income,774
V,2010-09,Preferred Dividends Income Statement Impact,0
V,2010-09,Net Income Common Stock,774
V,2010-09,EPS,0.27
V,2010-09,EPS Diluted,0.26
V,2010-09,Weighted Average Shares,3344
V,2010-09,Weighted Average Shares Diluted,3900
V,2010-09,Dividends per Basic Common Share,0.03
V,2010-09,Gross Margin,0.8333
V,2010-09,EBITDA Margin,0.575
V,2010-09,EBIT Margin,0.538
V,2010-09,Profit Margin,0.366
V,2010-09,Free Cash Flow Margin,0.3769
V,2010-09,EBITDA,1217
V,2010-09,EBIT,1139
V,2010-09,Consolidated Income,773
V,2010-06,Revenues,2029
V,2010-06,Revenue Growth,0.2327
V,2010-06,Cost of Revenue,285
V,2010-06,Gross Profit,1744
V,2010-06,Research and Development Expense,0
V,2010-06,Selling  General and Administrative Expense,441
V,2010-06,Operating Expenses,607
V,2010-06,Operating Income,1137
V,2010-06,Interest Expense,13
V,2010-06,Earnings before Tax,1122
V,2010-06,Income Tax Expense,406
V,2010-06,Net Income to Non-Controlling Interests,0
V,2010-06,Net Income from Discontinued Operations,0
V,2010-06,Net Income,716
V,2010-06,Preferred Dividends Income Statement Impact,0
V,2010-06,Net Income Common Stock,716
V,2010-06,EPS,0.24
V,2010-06,EPS Diluted,0.24
V,2010-06,Weighted Average Shares,3352
V,2010-06,Weighted Average Shares Diluted,3932
V,2010-06,Dividends per Basic Common Share,0.03
V,2010-06,Gross Margin,0.8595
V,2010-06,EBITDA Margin,0.59
V,2010-06,EBIT Margin,0.5594
V,2010-06,Profit Margin,0.353
V,2010-06,Free Cash Flow Margin,0.5683
V,2010-06,EBITDA,1198
V,2010-06,EBIT,1135
V,2010-06,Consolidated Income,716
V,2010-03,Revenues,1959
V,2010-03,Revenue Growth,0.1894
V,2010-03,Cost of Revenue,310
V,2010-03,Gross Profit,1649
V,2010-03,Research and Development Expense,0
V,2010-03,Selling  General and Administrative Expense,365
V,2010-03,Operating Expenses,527
V,2010-03,Operating Income,1122
V,2010-03,Interest Expense,28
V,2010-03,Earnings before Tax,1114
V,2010-03,Income Tax Expense,401
V,2010-03,Net Income to Non-Controlling Interests,-1
V,2010-03,Net Income from Discontinued Operations,0
V,2010-03,Net Income,713
V,2010-03,Preferred Dividends Income Statement Impact,0
V,2010-03,Net Income Common Stock,713
V,2010-03,EPS,0.24
V,2010-03,EPS Diluted,0.24
V,2010-03,Weighted Average Shares,3356
V,2010-03,Weighted Average Shares Diluted,3948
V,2010-03,Dividends per Basic Common Share,0.03
V,2010-03,Gross Margin,0.8418
V,2010-03,EBITDA Margin,0.615
V,2010-03,EBIT Margin,0.583
V,2010-03,Profit Margin,0.364
V,2010-03,Free Cash Flow Margin,0.2899
V,2010-03,EBITDA,1204
V,2010-03,EBIT,1142
V,2010-03,Consolidated Income,712
V,2009-12,Revenues,1960
V,2009-12,Revenue Growth,0.1271
V,2009-12,Cost of Revenue,274
V,2009-12,Gross Profit,1686
V,2009-12,Research and Development Expense,0
V,2009-12,Selling  General and Administrative Expense,345
V,2009-12,Operating Expenses,469
V,2009-12,Operating Income,1217
V,2009-12,Interest Expense,0
V,2009-12,Earnings before Tax,1208
V,2009-12,Income Tax Expense,445
V,2009-12,Net Income to Non-Controlling Interests,0
V,2009-12,Net Income from Discontinued Operations,0
V,2009-12,Net Income,763
V,2009-12,Preferred Dividends Income Statement Impact,0
V,2009-12,Net Income Common Stock,763
V,2009-12,EPS,0.26
V,2009-12,EPS Diluted,0.26
V,2009-12,Weighted Average Shares,3368
V,2009-12,Weighted Average Shares Diluted,3960
V,2009-12,Dividends per Basic Common Share,0.03
V,2009-12,Gross Margin,0.8602
V,2009-12,EBITDA Margin,0.648
V,2009-12,EBIT Margin,0.6163
V,2009-12,Profit Margin,0.389
V,2009-12,Free Cash Flow Margin,-0.0337
V,2009-12,EBITDA,1270
V,2009-12,EBIT,1208
V,2009-12,Consolidated Income,763
V,2009-09,Revenues,1879
V,2009-09,Revenue Growth,0.0995
V,2009-09,Cost of Revenue,355
V,2009-09,Gross Profit,1524
V,2009-09,Research and Development Expense,0
V,2009-09,Selling  General and Administrative Expense,382
V,2009-09,Operating Expenses,655
V,2009-09,Operating Income,869
V,2009-09,Interest Expense,25
V,2009-09,Earnings before Tax,863
V,2009-09,Income Tax Expense,349
V,2009-09,Net Income to Non-Controlling Interests,0
V,2009-09,Net Income from Discontinued Operations,0
V,2009-09,Net Income,514
V,2009-09,Preferred Dividends Income Statement Impact,0
V,2009-09,Net Income Common Stock,514
V,2009-09,EPS,0.17
V,2009-09,EPS Diluted,0.17
V,2009-09,Weighted Average Shares,3364
V,2009-09,Weighted Average Shares Diluted,3968
V,2009-09,Dividends per Basic Common Share,0.03
V,2009-09,Gross Margin,0.8111
V,2009-09,EBITDA Margin,0.505
V,2009-09,EBIT Margin,0.4726
V,2009-09,Profit Margin,0.274
V,2009-09,Free Cash Flow Margin,-0.165
V,2009-09,EBITDA,949
V,2009-09,EBIT,888
V,2009-09,Consolidated Income,514
V,2009-06,Revenues,1646
V,2009-06,Revenue Growth,0.0205
V,2009-06,Cost of Revenue,282
V,2009-06,Gross Profit,1364
V,2009-06,Research and Development Expense,0
V,2009-06,Selling  General and Administrative Expense,422
V,2009-06,Operating Expenses,542
V,2009-06,Operating Income,822
V,2009-06,Interest Expense,30
V,2009-06,Earnings before Tax,1297
V,2009-06,Income Tax Expense,568
V,2009-06,Net Income to Non-Controlling Interests,0
V,2009-06,Net Income from Discontinued Operations,0
V,2009-06,Net Income,729
V,2009-06,Preferred Dividends Income Statement Impact,0
V,2009-06,Net Income Common Stock,729
V,2009-06,EPS,0.24
V,2009-06,EPS Diluted,0.24
V,2009-06,Weighted Average Shares,3384
V,2009-06,Weighted Average Shares Diluted,4012
V,2009-06,Dividends per Basic Common Share,0.03
V,2009-06,Gross Margin,0.8287
V,2009-06,EBITDA Margin,0.841
V,2009-06,EBIT Margin,0.8062
V,2009-06,Profit Margin,0.443
V,2009-06,Free Cash Flow Margin,0.1701
V,2009-06,EBITDA,1384
V,2009-06,EBIT,1327
V,2009-06,Consolidated Income,729
V,2009-03,Revenues,1647
V,2009-03,Revenue Growth,0.1335
V,2009-03,Cost of Revenue,292
V,2009-03,Gross Profit,1355
V,2009-03,Research and Development Expense,0
V,2009-03,Selling  General and Administrative Expense,354
V,2009-03,Operating Expenses,474
V,2009-03,Operating Income,881
V,2009-03,Interest Expense,30
V,2009-03,Earnings before Tax,888
V,2009-03,Income Tax Expense,352
V,2009-03,Net Income to Non-Controlling Interests,-1
V,2009-03,Net Income from Discontinued Operations,0
V,2009-03,Net Income,536
V,2009-03,Preferred Dividends Income Statement Impact,0
V,2009-03,Net Income Common Stock,536
V,2009-03,EPS,0.18
V,2009-03,EPS Diluted,0.18
V,2009-03,Weighted Average Shares,3380
V,2009-03,Weighted Average Shares Diluted,4008
V,2009-03,Dividends per Basic Common Share,0.03
V,2009-03,Gross Margin,0.8227
V,2009-03,EBITDA Margin,0.591
V,2009-03,EBIT Margin,0.5574
V,2009-03,Profit Margin,0.325
V,2009-03,Free Cash Flow Margin,0.1002
V,2009-03,EBITDA,974
V,2009-03,EBIT,918
V,2009-03,Consolidated Income,535
V,2008-12,Revenues,1739
V,2008-12,Revenue Growth,0.1687
V,2008-12,Cost of Revenue,299
V,2008-12,Gross Profit,1440
V,2008-12,Research and Development Expense,0
V,2008-12,Selling  General and Administrative Expense,366
V,2008-12,Operating Expenses,474
V,2008-12,Operating Income,966
V,2008-12,Interest Expense,30
V,2008-12,Earnings before Tax,953
V,2008-12,Income Tax Expense,379
V,2008-12,Net Income to Non-Controlling Interests,0
V,2008-12,Net Income from Discontinued Operations,0
V,2008-12,Net Income,574
V,2008-12,Preferred Dividends Income Statement Impact,0
V,2008-12,Net Income Common Stock,574
V,2008-12,EPS,0.18
V,2008-12,EPS Diluted,0.18
V,2008-12,Weighted Average Shares,3372
V,2008-12,Weighted Average Shares Diluted,4072
V,2008-12,Dividends per Basic Common Share,0.03
V,2008-12,Gross Margin,0.8281
V,2008-12,EBITDA Margin,0.595
V,2008-12,EBIT Margin,0.5653
V,2008-12,Profit Margin,0.33
V,2008-12,Free Cash Flow Margin,0.0673
V,2008-12,EBITDA,1035
V,2008-12,EBIT,983
V,2008-12,Consolidated Income,574
V,2008-09,Revenues,1709
V,2008-09,Revenue Growth,0.7245
V,2008-09,Cost of Revenue,432
V,2008-09,Gross Profit,1277
V,2008-09,Research and Development Expense,0
V,2008-09,Selling  General and Administrative Expense,512
V,2008-09,Operating Expenses,1720
V,2008-09,Operating Income,-443
V,2008-09,Interest Expense,27
V,2008-09,Earnings before Tax,-431
V,2008-09,Income Tax Expense,-75
V,2008-09,Net Income to Non-Controlling Interests,0
V,2008-09,Net Income from Discontinued Operations,0
V,2008-09,Net Income,-356
V,2008-09,Preferred Dividends Income Statement Impact,0
V,2008-09,Net Income Common Stock,-356
V,2008-09,EPS,-0.12
V,2008-09,EPS Diluted,0.14
V,2008-09,Weighted Average Shares,2288
V,2008-09,Weighted Average Shares Diluted,3100
V,2008-09,Dividends per Basic Common Share,0.03
V,2008-09,Gross Margin,0.7472
V,2008-09,EBITDA Margin,-0.202
V,2008-09,EBIT Margin,-0.2364
V,2008-09,Profit Margin,-0.208
V,2008-09,Free Cash Flow Margin,0.1065
V,2008-09,EBITDA,-345
V,2008-09,EBIT,-404
V,2008-09,Consolidated Income,-356
